Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Spain,ESP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02180004119873,1.02069997787476,..,..,..
Spain,ESP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.2,0.2,..
Spain,ESP,Forest area (sq. km),AG.LND.FRST.K2,185678.8,185721.7,185764.6,..,..
Spain,ESP,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,45.3171709304642,40.5262773581528,..,..,..
Spain,ESP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Spain,ESP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1394320055129.41,1278128867875.49,1445651653604.63,1417800466262.65,1580694712515.71
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.9839662230883,-11.1672978596983,6.40317361484541,5.77064767618052,2.50329435985475
Spain,ESP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.44735843001939,1.13764340211205,2.65632420170878,4.14232319860571,5.92778493198469
Spain,ESP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.46894251605563,2.81150302499531,2.73077583879439,2.33834951131815,2.34217508990081
Spain,ESP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.0416214041925,20.1367280006434,20.3240638473685,20.7946214173296,20.2409348452584
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.9069018147542,30.7792602389612,34.1764229438186,40.8740642479781,38.9559672451192
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.966988702647,29.3402203733657,33.2148671755475,39.6624422431459,34.8324667604722
Spain,ESP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.8294092474346,20.4695221669154,21.5898845609471,21.4813532910916,20.3103655612704
Spain,ESP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.9031660046904,15.8621460040572,17.1928920305329,17.7235647964872,..
Spain,ESP,Start-up procedures to register a business (number),IC.REG.PROC,7,..,..,..,..
Spain,ESP,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,57.1809777150485,59.3973486618687,53.6539786791634,46.9387403824365,..
Spain,ESP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.23270491757212,1.3678936018154,1.36942532659619,1.46603384385733,..
Spain,ESP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.4481914,117.4899328,119.623109,124.0994495,..
Spain,ESP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.84599298756593,7.76793731321175,9.39258335647231,12.4147557529257,..
Spain,ESP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.6890794118574,49.6435857093724,55.315469532794,64.1642474838538,56.5288789115955
Spain,ESP,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,98.187052848,101.5483330135,98.3911159654,..,..
Spain,ESP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
Spain,ESP,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
Spain,ESP,Net migration,SM.POP.NETM,458942,208791,275022,39998,39998
Spain,ESP,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,448985346.915579,352806789.322835,265498707.215008,405133138.271106,565458463.711075
Spain,ESP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25880652698.1596,38322950850.3138,57190000959.8113,51425057273.8367,33705762313.4126
Spain,ESP,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,21803000,21919000,22156000,22181000,22037000
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,0.611875945764341,0.530626559530355,1.07544995696428,0.112772639779474,-0.651320770103285
Sri Lanka,LKA,Surface area (sq. km),AG.SRF.TOTL.K2,65610,65610,65610,..,..
Sri Lanka,LKA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,14.3,..,..,..,..
Sri Lanka,LKA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,92061051539.5956,85016203370.1483,88967559838.6343,80336272905.1663,77922851318.6594
Sri Lanka,LKA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4220,3880,4020,3620,3540
Sri Lanka,LKA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,299168527010.653,275981956534.103,310064862520.078,306326073445.561,308229400450.266
Sri Lanka,LKA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13720,12590,13990,13810,13990
Sri Lanka,LKA,Income share held by lowest 20%,SI.DST.FRST.20,7.4,..,..,..,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.008,76.393,76.399,76.61,..
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.019,2,1.99,1.974,..
Sri Lanka,LKA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.957,15.854,15.65,15.355,..
Sri Lanka,LKA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
Sri Lanka,LKA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3,7,6.7,6.5,..
Sri Lanka,LKA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Sri Lanka,LKA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,96,97,99,..
Sri Lanka,LKA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.8618850708008,96.5811538696289,98.5569839477539,96.1759262084961,..
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,91.0135559713595,89.4825170896809,..
Sri Lanka,LKA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Sri Lanka,LKA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,..
Sri Lanka,LKA,Forest area (sq. km),AG.LND.FRST.K2,21161.8,21130.2,21098.6,..,..
Sri Lanka,LKA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,7.50867030878394,7.16143066275761,..,..,..
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Sri Lanka,LKA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,89014978344.1404,84304298770.5329,88609332762.4729,74144875098.0587,84356860421.13
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.220483886072614,-4.62451581633715,4.20748597719036,-7.34676438378833,-2.29804511164436
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.8705276117724,3.10430759654419,8.02108992747299,47.4636957963534,17.5191917312673
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.25624893779769,8.25132328798957,8.78995174528451,8.4970914171668,8.28101275498681
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.1910069413124,28.2358320400525,29.9540061951905,29.8086869927168,25.5926094504805
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.8235328944217,15.4576424491127,16.921417512644,21.5590215424198,20.3920214158232
Sri Lanka,LKA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.6019929599505,21.6314780521906,24.3085542367604,25.122416739822,21.8856986462087
Sri Lanka,LKA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.1087160591809,32.871120461166,36.7342229655381,28.6032936734664,25.3016178553601
Sri Lanka,LKA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.8842431168464,8.74304853573251,8.27299583524349,8.22474831732162,..
Sri Lanka,LKA,Start-up procedures to register a business (number),IC.REG.PROC,7,..,..,..,..
Sri Lanka,LKA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,17.6605558889459,18.9574081429715,30.5350454139283,14.2939346596559,..
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.75219928060225,1.73988733298184,1.89424834227119,1.43043206686897,..
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,130.9608639,136.9116134,141.2920218,143.0794174,..
Sri Lanka,LKA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.1021028735146,1.25637115417534,1.04516402734309,1.08635312411238,..
Sri Lanka,LKA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.8108271135679,30.961647722196,37.3956094318244,42.3468243199213,34.0482088316383
Sri Lanka,LKA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,103.7294277423,106.1912695958,97.2896670474,..,..
Sri Lanka,LKA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,56117855647,56874445630.2,58732518598.1,58712654400.9,..
Sri Lanka,LKA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,7.21065981206627,6.1546319061715,5.48348653225898,4.3457816689184,..
Sri Lanka,LKA,Net migration,SM.POP.NETM,-94897,-92400,-92400,-77495,-77495
Sri Lanka,LKA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1090540000,1042200001.07553,343600000,364930002.331941,400776114.32
Sri Lanka,LKA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,743466231.468031,434075668.46642,592289969.90297,884150491.430208,711826200.490003
Sri Lanka,LKA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,8.79236788277952,9.95300897222086,6.95567794775013,0.498174121578599,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,47712,47642,47606,47657,47755
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,-0.102646830627199,-0.146821344830063,-0.0755921420171568,0.107072010901133,0.205424966383384
St. Kitts and Nevis,KNA,Surface area (sq. km),AG.SRF.TOTL.K2,260,260,260,..,..
St. Kitts and Nevis,KNA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Kitts and Nevis,KNA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1110785420.01194,905812666.673209,888178980.338609,985197029.984693,1020926439.10688
St. Kitts and Nevis,KNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23280,19010,18660,20670,21380
St. Kitts and Nevis,KNA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1502935668.83167,1247010453.26066,1212062713.3914,1445242546.85772,1553978485.76851
St. Kitts and Nevis,KNA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,31500,26170,25460,30330,32540
St. Kitts and Nevis,KNA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.572,71.627,71.682,72.027,..
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.568,1.55,1.531,1.512,..
St. Kitts and Nevis,KNA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.289,39.388,38.154,36.756,..
St. Kitts and Nevis,KNA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,..,..,..
St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.8,16.4,15.9,15.4,..
St. Kitts and Nevis,KNA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,95,96,95,..
St. Kitts and Nevis,KNA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,130.581039428711,..,..
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,121.108016967773,..,..
St. Kitts and Nevis,KNA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,0.965529978275299,..,..
St. Kitts and Nevis,KNA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Forest area (sq. km),AG.LND.FRST.K2,110,110,110,..,..
St. Kitts and Nevis,KNA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,85.7243127831776,72.5618145310675,..,..,..
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
St. Kitts and Nevis,KNA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1107855555.55556,883922222.222222,858622222.222222,981429629.62963,1077033111.11111
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.83126737870639,-15.3544517590966,0.479678356753311,10.5228492759939,3.43115229343
St. Kitts and Nevis,KNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.0747452453393862,-5.74014001963613,-3.32596719351518,3.42010359088465,6.10076778033155
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.899970246154566,1.12713117879485,1.23928084614456,1.18610039775686,1.38514947819273
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.3018009434309,23.1359387242886,22.5775143640975,21.7505830496705,19.7645149600614
St. Kitts and Nevis,KNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,28.4590147448871,..,..,..
St. Kitts and Nevis,KNA,Start-up procedures to register a business (number),IC.REG.PROC,7,..,..,..,..
St. Kitts and Nevis,KNA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,136.7035547,131.2392427,119.1089358,..,..
St. Kitts and Nevis,KNA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.7447320649503,36.5416766181037,36.1043532273927,36.1717222796676,31.6610507589883
St. Kitts and Nevis,KNA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,92.605209199,92.4943478767,87.392917924,..,..
St. Kitts and Nevis,KNA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
St. Kitts and Nevis,KNA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,-191,-191,-90,20,20
St. Kitts and Nevis,KNA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,25297852.0704252,22009006.8758913,20099498.7797447,25947957.0370371,25805982.5925925
St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,62459225.9773156,2838723.0778781,23931799.2500732,43325552.5925926,32164621.8518519
St. Kitts and Nevis,KNA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,178583,179237,179651,179857,180251
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,0.389934037054534,0.365547330085114,0.230712748065059,0.114601078443679,0.218823329233446
St. Lucia,LCA,Surface area (sq. km),AG.SRF.TOTL.K2,620,620,620,..,..
St. Lucia,LCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Lucia,LCA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1971381175.49872,1522812059.99656,1740941619.95625,2068317590.8322,2235571601.35135
St. Lucia,LCA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11040,8500,9690,11500,12400
St. Lucia,LCA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3120388629.29894,2592763761.58399,3213675038.87318,3879462592.46007,4142299749.01515
St. Lucia,LCA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17470,14470,17890,21570,22980
St. Lucia,LCA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.445,73.416,71.111,71.294,..
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.424,1.411,1.399,1.387,..
St. Lucia,LCA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,38.493,37.408,36.918,36.264,..
St. Lucia,LCA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
St. Lucia,LCA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,..,..,..,..
St. Lucia,LCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.6,17.5,17.4,17.3,..
St. Lucia,LCA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
St. Lucia,LCA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,89,77,81,..
St. Lucia,LCA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.8542098999023,89.7602615356445,..,103.218170166016,89.645393371582
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.8767623901367,89.2604064941406,..,88.1037292480469,90.4108428955078
St. Lucia,LCA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.998480021953583,1.00592994689941,..,..,..
St. Lucia,LCA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
St. Lucia,LCA,Forest area (sq. km),AG.LND.FRST.K2,207.7,207.7,207.7,..,..
St. Lucia,LCA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,46.0508329076744,34.7663526086462,..,..,..
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
St. Lucia,LCA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2092081549.02444,1497825994.23221,1834796401.63261,2343703788.17323,2519925938.52447
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.653959999999998,-24.5044000000001,12.22991,18.07538,3.19000999999997
St. Lucia,LCA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.17847636403022,-5.1666454733784,9.14853268616167,8.18212060803862,4.19512509011307
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.73316662900484,1.98213203691311,1.74244784554423,1.513116253936,0.919927094962772
St. Lucia,LCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,8.92802106918725,12.5698228498554,11.3771832102136,8.77085935519122,8.64531580968289
St. Lucia,LCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
St. Lucia,LCA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
St. Lucia,LCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
St. Lucia,LCA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
St. Lucia,LCA,Start-up procedures to register a business (number),IC.REG.PROC,5,..,..,..,..
St. Lucia,LCA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,82.75703734,81.41789921,95.63211097,..,..
St. Lucia,LCA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,10.5273249430966,9.33223694247225,..,..,..
St. Lucia,LCA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.5035130832777,37.3207570273572,36.0257955276041,38.955434752769,40.1995941433564
St. Lucia,LCA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,101.4048127012,93.2265739118,99.274964425,..,..
St. Lucia,LCA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,638927013.2,733837563.5,892737914.9,909317236.5,..
St. Lucia,LCA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.62032042067516,3.06104656075281,2.57342486226522,2.40052285453611,..
St. Lucia,LCA,Net migration,SM.POP.NETM,0,0,0,0,0
St. Lucia,LCA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,17119542.4555556,19634858.6703704,14417590.545926,13150697.037037,12820631.1111111
St. Lucia,LCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,75509997.7940222,99135484.6797378,108895113.14705,32968826.6666667,138721841.111111
St. Lucia,LCA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,179.804352095953,547.766366906252,556.356474209674,185.75868521888,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,33121,32553,31948,31791,32077
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,-2.18305595098921,-1.72979919917872,-1.87599492510377,-0.49263501943339,0.89560315551153
St. Martin (French part),MAF,Surface area (sq. km),AG.SRF.TOTL.K2,50,50,50,..,..
St. Martin (French part),MAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Martin (French part),MAF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..
St. Martin (French part),MAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..
St. Martin (French part),MAF,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..
St. Martin (French part),MAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..
St. Martin (French part),MAF,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.983,80.149,80.379,80.55,..
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.485,2.448,2.415,2.385,..
St. Martin (French part),MAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.714,15.221,14.909,14.379,..
St. Martin (French part),MAF,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
St. Martin (French part),MAF,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..
St. Martin (French part),MAF,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..
St. Martin (French part),MAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
St. Martin (French part),MAF,Forest area (sq. km),AG.LND.FRST.K2,12.4,12.4,12.4,..,..
St. Martin (French part),MAF,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..
St. Martin (French part),MAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
St. Martin (French part),MAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,652206037.103874,..,649206262.847519,..,..
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.50000363700821,-12.500002246731,4.89999967133534,..,..
St. Martin (French part),MAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..
St. Martin (French part),MAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
St. Martin (French part),MAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
St. Martin (French part),MAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
St. Martin (French part),MAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
St. Martin (French part),MAF,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..
St. Martin (French part),MAF,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
St. Martin (French part),MAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Martin (French part),MAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..
St. Martin (French part),MAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..
St. Martin (French part),MAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,169.118336422932,..,145.562366551284,..,..
St. Martin (French part),MAF,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,110.4921907931,110.7456753485,109.3479040531,..,..
